Krum Server | INFO flwr 2024-03-19 17:13:49,915 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=10, round_timeout=None)
Krum Server | INFO flwr 2024-03-19 17:16:19,410 | server.py:125 | fit progress: (2, 0.8591378095162808, {'accuracy': 0.5877}, 0.8346387160709128)
Krum Server | DEBUG flwr 2024-03-19 17:16:19,412 | server.py:173 | evaluate_round 2: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:16:19,518 | server.py:187 | evaluate_round 2 received 10 results and 0 failures
Krum Server | DEBUG flwr 2024-03-19 17:16:19,518 | server.py:222 | fit_round 3: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:16:19,810 | server.py:236 | fit_round 3 received 10 results and 0 failures
Krum Server | INFO flwr 2024-03-19 17:16:19,838 | server.py:125 | fit progress: (3, 0.8495016140707139, {'accuracy': 0.5923}, 1.2621882309904322)
Krum Server | DEBUG flwr 2024-03-19 17:16:19,842 | server.py:173 | evaluate_round 3: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:16:19,903 | server.py:187 | evaluate_round 3 received 10 results and 0 failures
Krum Server | DEBUG flwr 2024-03-19 17:16:19,903 | server.py:222 | fit_round 4: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:16:20,121 | server.py:236 | fit_round 4 received 10 results and 0 failures
Krum Server | INFO flwr 2024-03-19 17:16:20,144 | server.py:125 | fit progress: (4, 0.8421728967417658, {'accuracy': 0.5917}, 1.568828023970127)
Krum Server | DEBUG flwr 2024-03-19 17:16:20,148 | server.py:173 | evaluate_round 4: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:16:20,236 | server.py:187 | evaluate_round 4 received 10 results and 0 failures
Krum Server | DEBUG flwr 2024-03-19 17:16:20,236 | server.py:222 | fit_round 5: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:16:20,467 | server.py:236 | fit_round 5 received 10 results and 0 failures
Krum Server | INFO flwr 2024-03-19 17:16:20,484 | server.py:125 | fit progress: (5, 0.8421745687432678, {'accuracy': 0.5929}, 1.9087824650341645)
Krum Server | DEBUG flwr 2024-03-19 17:16:20,485 | server.py:173 | evaluate_round 5: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:16:20,573 | server.py:187 | evaluate_round 5 received 10 results and 0 failures
Krum Server | DEBUG flwr 2024-03-19 17:16:20,573 | server.py:222 | fit_round 6: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:16:20,769 | server.py:236 | fit_round 6 received 10 results and 0 failures
Krum Server | INFO flwr 2024-03-19 17:16:20,797 | server.py:125 | fit progress: (6, 0.8324812658262077, {'accuracy': 0.5955}, 2.2219080299837515)
Krum Server | DEBUG flwr 2024-03-19 17:16:20,801 | server.py:173 | evaluate_round 6: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:16:20,883 | server.py:187 | evaluate_round 6 received 10 results and 0 failures
Krum Server | DEBUG flwr 2024-03-19 17:16:20,883 | server.py:222 | fit_round 7: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:16:21,092 | server.py:236 | fit_round 7 received 10 results and 0 failures
Krum Server | INFO flwr 2024-03-19 17:16:21,124 | server.py:125 | fit progress: (7, 0.8340262488961747, {'accuracy': 0.5956}, 2.548285820055753)
Krum Server | DEBUG flwr 2024-03-19 17:16:21,125 | server.py:173 | evaluate_round 7: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:16:21,204 | server.py:187 | evaluate_round 7 received 10 results and 0 failures
Krum Server | DEBUG flwr 2024-03-19 17:16:21,205 | server.py:222 | fit_round 8: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:16:21,427 | server.py:236 | fit_round 8 received 10 results and 0 failures
Krum Server | INFO flwr 2024-03-19 17:16:21,443 | server.py:125 | fit progress: (8, 0.82895680002827, {'accuracy': 0.5943}, 2.867267571040429)
Krum Server | DEBUG flwr 2024-03-19 17:16:21,443 | server.py:173 | evaluate_round 8: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:16:21,537 | server.py:187 | evaluate_round 8 received 10 results and 0 failures
Krum Server | DEBUG flwr 2024-03-19 17:16:21,537 | server.py:222 | fit_round 9: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:16:21,787 | server.py:236 | fit_round 9 received 10 results and 0 failures
Krum Server | INFO flwr 2024-03-19 17:16:21,818 | server.py:125 | fit progress: (9, 0.8324497116518709, {'accuracy': 0.5978}, 3.242229809053242)
Krum Server | DEBUG flwr 2024-03-19 17:16:21,820 | server.py:173 | evaluate_round 9: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:16:21,906 | server.py:187 | evaluate_round 9 received 10 results and 0 failures
Krum Server | DEBUG flwr 2024-03-19 17:16:21,907 | server.py:222 | fit_round 10: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:16:22,127 | server.py:236 | fit_round 10 received 10 results and 0 failures
Krum Server | INFO flwr 2024-03-19 17:16:22,153 | server.py:125 | fit progress: (10, 0.8267364797656522, {'accuracy': 0.5994}, 3.577009096974507)
Krum Server | DEBUG flwr 2024-03-19 17:16:22,154 | server.py:173 | evaluate_round 10: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:16:22,239 | server.py:187 | evaluate_round 10 received 10 results and 0 failures
Krum Server | INFO flwr 2024-03-19 17:16:22,239 | server.py:153 | FL finished in 3.6638815640471876
Krum Server | INFO flwr 2024-03-19 17:16:22,240 | app.py:226 | app_fit: losses_distributed [(1, 0.954789525270462), (2, 0.867720901966095), (3, 0.8485071539878846), (4, 0.8473574161529541), (5, 0.8402418196201324), (6, 0.8314559578895568), (7, 0.8301862120628357), (8, 0.8384084224700927), (9, 0.8299085915088653), (10, 0.8244803667068481)]
Krum Server | INFO flwr 2024-03-19 17:16:22,240 | app.py:227 | app_fit: metrics_distributed_fit {}
Krum Server | INFO flwr 2024-03-19 17:16:22,240 | app.py:228 | app_fit: metrics_distributed {}
Krum Server | INFO flwr 2024-03-19 17:16:22,241 | app.py:229 | app_fit: losses_centralized [(0, 1.0986122886681096), (1, 0.9496355798334749), (2, 0.8591378095162808), (3, 0.8495016140707139), (4, 0.8421728967417658), (5, 0.8421745687432678), (6, 0.8324812658262077), (7, 0.8340262488961747), (8, 0.82895680002827), (9, 0.8324497116518709), (10, 0.8267364797656522)]
Krum Server | INFO flwr 2024-03-19 17:16:22,241 | app.py:230 | app_fit: metrics_centralized {'accuracy': [(0, 0.2894), (1, 0.5866), (2, 0.5877), (3, 0.5923), (4, 0.5917), (5, 0.5929), (6, 0.5955), (7, 0.5956), (8, 0.5943), (9, 0.5978), (10, 0.5994)]}
Krum Server | INFO flwr 2024-03-19 17:16:27,638 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=10, round_timeout=None)
Krum Server | INFO flwr 2024-03-19 17:16:27,655 | app.py:176 | Flower ECE: gRPC server running (10 rounds), SSL is disabled
Krum Server | INFO flwr 2024-03-19 17:16:27,655 | server.py:89 | Initializing global parameters
Krum Server | INFO flwr 2024-03-19 17:16:27,655 | server.py:276 | Requesting initial parameters from one random client
Krum Server | INFO flwr 2024-03-19 17:16:40,878 | server.py:280 | Received initial parameters from one random client
Krum Server | INFO flwr 2024-03-19 17:16:40,879 | server.py:91 | Evaluating initial parameters
Krum Server | INFO flwr 2024-03-19 17:16:40,904 | server.py:94 | initial parameters (loss, other metrics): 1.0986122886681096, {'accuracy': 0.2894}
Krum Server | INFO flwr 2024-03-19 17:16:40,904 | server.py:104 | FL starting
Krum Server | DEBUG flwr 2024-03-19 17:16:41,218 | server.py:222 | fit_round 1: strategy sampled 2 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:16:41,326 | server.py:236 | fit_round 1 received 2 results and 0 failures
Krum Server | WARNING flwr 2024-03-19 17:16:41,328 | krum.py:153 | No fit_metrics_aggregation_fn provided
Krum Server | INFO flwr 2024-03-19 17:16:41,353 | server.py:125 | fit progress: (1, 0.9626933208618186, {'accuracy': 0.579}, 0.44913601502776146)
Krum Server | DEBUG flwr 2024-03-19 17:16:41,356 | server.py:173 | evaluate_round 1: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:16:41,507 | server.py:187 | evaluate_round 1 received 10 results and 0 failures
Krum Server | WARNING flwr 2024-03-19 17:16:41,508 | fedavg.py:281 | No evaluate_metrics_aggregation_fn provided
Krum Server | DEBUG flwr 2024-03-19 17:16:41,508 | server.py:222 | fit_round 2: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:16:41,804 | server.py:236 | fit_round 2 received 10 results and 0 failures
Krum Server | INFO flwr 2024-03-19 17:16:41,821 | server.py:125 | fit progress: (2, 0.8584774014114719, {'accuracy': 0.5947}, 0.9168097509536892)
Krum Server | DEBUG flwr 2024-03-19 17:16:41,821 | server.py:173 | evaluate_round 2: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:16:41,909 | server.py:187 | evaluate_round 2 received 10 results and 0 failures
Krum Server | DEBUG flwr 2024-03-19 17:16:41,914 | server.py:222 | fit_round 3: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:16:42,120 | server.py:236 | fit_round 3 received 10 results and 0 failures
Krum Server | INFO flwr 2024-03-19 17:16:42,152 | server.py:125 | fit progress: (3, 0.8507170259407987, {'accuracy': 0.5967}, 1.2454447789350525)
Krum Server | DEBUG flwr 2024-03-19 17:16:42,153 | server.py:173 | evaluate_round 3: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:16:42,231 | server.py:187 | evaluate_round 3 received 10 results and 0 failures
Krum Server | DEBUG flwr 2024-03-19 17:16:42,231 | server.py:222 | fit_round 4: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:16:42,464 | server.py:236 | fit_round 4 received 10 results and 0 failures
Krum Server | INFO flwr 2024-03-19 17:16:42,488 | server.py:125 | fit progress: (4, 0.8398045798239852, {'accuracy': 0.598}, 1.5840203400002792)
Krum Server | DEBUG flwr 2024-03-19 17:16:42,490 | server.py:173 | evaluate_round 4: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:16:42,585 | server.py:187 | evaluate_round 4 received 10 results and 0 failures
Krum Server | DEBUG flwr 2024-03-19 17:16:42,585 | server.py:222 | fit_round 5: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:16:42,804 | server.py:236 | fit_round 5 received 10 results and 0 failures
Krum Server | INFO flwr 2024-03-19 17:16:42,823 | server.py:125 | fit progress: (5, 0.8378394094323838, {'accuracy': 0.5981}, 1.9186441110214218)
Krum Server | DEBUG flwr 2024-03-19 17:16:42,823 | server.py:173 | evaluate_round 5: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:16:42,905 | server.py:187 | evaluate_round 5 received 10 results and 0 failures
Krum Server | DEBUG flwr 2024-03-19 17:16:42,905 | server.py:222 | fit_round 6: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:16:43,134 | server.py:236 | fit_round 6 received 10 results and 0 failures
Krum Server | INFO flwr 2024-03-19 17:16:43,163 | server.py:125 | fit progress: (6, 0.8329373480802342, {'accuracy': 0.6008}, 2.258637086953968)
Krum Server | DEBUG flwr 2024-03-19 17:16:43,166 | server.py:173 | evaluate_round 6: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:16:43,247 | server.py:187 | evaluate_round 6 received 10 results and 0 failures
Krum Server | DEBUG flwr 2024-03-19 17:16:43,247 | server.py:222 | fit_round 7: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:16:43,471 | server.py:236 | fit_round 7 received 10 results and 0 failures
Krum Server | INFO flwr 2024-03-19 17:16:43,499 | server.py:125 | fit progress: (7, 0.8320111536867777, {'accuracy': 0.5991}, 2.5943529199576005)
Krum Server | DEBUG flwr 2024-03-19 17:16:43,502 | server.py:173 | evaluate_round 7: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:16:43,591 | server.py:187 | evaluate_round 7 received 10 results and 0 failures
Krum Server | DEBUG flwr 2024-03-19 17:16:43,592 | server.py:222 | fit_round 8: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:16:43,813 | server.py:236 | fit_round 8 received 10 results and 0 failures
Krum Server | INFO flwr 2024-03-19 17:16:43,830 | server.py:125 | fit progress: (8, 0.8294066218350167, {'accuracy': 0.6042}, 2.9254638589918613)
Krum Server | DEBUG flwr 2024-03-19 17:16:43,830 | server.py:173 | evaluate_round 8: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:16:43,906 | server.py:187 | evaluate_round 8 received 10 results and 0 failures
Krum Server | DEBUG flwr 2024-03-19 17:16:43,906 | server.py:222 | fit_round 9: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:16:44,143 | server.py:236 | fit_round 9 received 10 results and 0 failures
Krum Server | INFO flwr 2024-03-19 17:16:44,166 | server.py:125 | fit progress: (9, 0.828393888787936, {'accuracy': 0.6019}, 3.2620185640407726)
Krum Server | DEBUG flwr 2024-03-19 17:16:44,169 | server.py:173 | evaluate_round 9: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:16:44,251 | server.py:187 | evaluate_round 9 received 10 results and 0 failures
Krum Server | DEBUG flwr 2024-03-19 17:16:44,251 | server.py:222 | fit_round 10: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:16:44,456 | server.py:236 | fit_round 10 received 10 results and 0 failures
Krum Server | INFO flwr 2024-03-19 17:16:44,478 | server.py:125 | fit progress: (10, 0.82678804920842, {'accuracy': 0.5999}, 3.5731977409450337)
Krum Server | DEBUG flwr 2024-03-19 17:16:44,478 | server.py:173 | evaluate_round 10: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:16:44,569 | server.py:187 | evaluate_round 10 received 10 results and 0 failures
Krum Server | INFO flwr 2024-03-19 17:16:44,569 | server.py:153 | FL finished in 3.664996405947022
Krum Server | INFO flwr 2024-03-19 17:16:44,570 | app.py:226 | app_fit: losses_distributed [(1, 0.9548323392868042), (2, 0.8625270247459411), (3, 0.8500709593296051), (4, 0.8498322367668152), (5, 0.8380486249923706), (6, 0.828102046251297), (7, 0.8286396324634552), (8, 0.83081214427948), (9, 0.8345442354679108), (10, 0.833139842748642)]
Krum Server | INFO flwr 2024-03-19 17:16:44,570 | app.py:227 | app_fit: metrics_distributed_fit {}
Krum Server | INFO flwr 2024-03-19 17:16:44,570 | app.py:228 | app_fit: metrics_distributed {}
Krum Server | INFO flwr 2024-03-19 17:16:44,571 | app.py:229 | app_fit: losses_centralized [(0, 1.0986122886681096), (1, 0.9626933208618186), (2, 0.8584774014114719), (3, 0.8507170259407987), (4, 0.8398045798239852), (5, 0.8378394094323838), (6, 0.8329373480802342), (7, 0.8320111536867777), (8, 0.8294066218350167), (9, 0.828393888787936), (10, 0.82678804920842)]
Krum Server | INFO flwr 2024-03-19 17:16:44,571 | app.py:230 | app_fit: metrics_centralized {'accuracy': [(0, 0.2894), (1, 0.579), (2, 0.5947), (3, 0.5967), (4, 0.598), (5, 0.5981), (6, 0.6008), (7, 0.5991), (8, 0.6042), (9, 0.6019), (10, 0.5999)]}
Krum Server | INFO flwr 2024-03-19 17:16:49,645 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=10, round_timeout=None)
Krum Server | INFO flwr 2024-03-19 17:16:49,661 | app.py:176 | Flower ECE: gRPC server running (10 rounds), SSL is disabled
Krum Server | INFO flwr 2024-03-19 17:16:49,661 | server.py:89 | Initializing global parameters
Krum Server | INFO flwr 2024-03-19 17:16:49,662 | server.py:276 | Requesting initial parameters from one random client
Krum Server | INFO flwr 2024-03-19 17:17:02,526 | server.py:280 | Received initial parameters from one random client
Krum Server | INFO flwr 2024-03-19 17:17:02,527 | server.py:91 | Evaluating initial parameters
Krum Server | INFO flwr 2024-03-19 17:17:02,550 | server.py:94 | initial parameters (loss, other metrics): 1.0986122886681096, {'accuracy': 0.2894}
Krum Server | INFO flwr 2024-03-19 17:17:02,550 | server.py:104 | FL starting
Krum Server | DEBUG flwr 2024-03-19 17:17:03,720 | server.py:222 | fit_round 1: strategy sampled 2 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:17:03,786 | server.py:236 | fit_round 1 received 2 results and 0 failures
Krum Server | WARNING flwr 2024-03-19 17:17:03,787 | krum.py:153 | No fit_metrics_aggregation_fn provided
Krum Server | INFO flwr 2024-03-19 17:17:03,812 | server.py:125 | fit progress: (1, 0.941044011009645, {'accuracy': 0.5716}, 1.2610974269919097)
Krum Server | DEBUG flwr 2024-03-19 17:17:03,815 | server.py:173 | evaluate_round 1: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:17:03,910 | server.py:187 | evaluate_round 1 received 10 results and 0 failures
Krum Server | WARNING flwr 2024-03-19 17:17:03,910 | fedavg.py:281 | No evaluate_metrics_aggregation_fn provided
Krum Server | DEBUG flwr 2024-03-19 17:17:03,910 | server.py:222 | fit_round 2: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:17:04,207 | server.py:236 | fit_round 2 received 10 results and 0 failures
Krum Server | INFO flwr 2024-03-19 17:17:04,230 | server.py:125 | fit progress: (2, 0.8575423969264439, {'accuracy': 0.5907}, 1.6795679809292778)
Krum Server | DEBUG flwr 2024-03-19 17:17:04,231 | server.py:173 | evaluate_round 2: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:17:04,307 | server.py:187 | evaluate_round 2 received 10 results and 0 failures
Krum Server | DEBUG flwr 2024-03-19 17:17:04,308 | server.py:222 | fit_round 3: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:17:04,526 | server.py:236 | fit_round 3 received 10 results and 0 failures
Krum Server | INFO flwr 2024-03-19 17:17:04,550 | server.py:125 | fit progress: (3, 0.8491409360496415, {'accuracy': 0.5961}, 1.9993761079385877)
Krum Server | DEBUG flwr 2024-03-19 17:17:04,551 | server.py:173 | evaluate_round 3: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:17:04,646 | server.py:187 | evaluate_round 3 received 10 results and 0 failures
Krum Server | DEBUG flwr 2024-03-19 17:17:04,646 | server.py:222 | fit_round 4: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:17:04,854 | server.py:236 | fit_round 4 received 10 results and 0 failures
Krum Server | INFO flwr 2024-03-19 17:17:04,873 | server.py:125 | fit progress: (4, 0.8392900379415287, {'accuracy': 0.6017}, 2.3225468669552356)
Krum Server | DEBUG flwr 2024-03-19 17:17:04,874 | server.py:173 | evaluate_round 4: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:17:04,958 | server.py:187 | evaluate_round 4 received 10 results and 0 failures
Krum Server | DEBUG flwr 2024-03-19 17:17:04,959 | server.py:222 | fit_round 5: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:17:05,185 | server.py:236 | fit_round 5 received 10 results and 0 failures
Krum Server | INFO flwr 2024-03-19 17:17:05,209 | server.py:125 | fit progress: (5, 0.8386916742857716, {'accuracy': 0.6025}, 2.657797622960061)
Krum Server | DEBUG flwr 2024-03-19 17:17:05,212 | server.py:173 | evaluate_round 5: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:17:05,287 | server.py:187 | evaluate_round 5 received 10 results and 0 failures
Krum Server | DEBUG flwr 2024-03-19 17:17:05,288 | server.py:222 | fit_round 6: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:17:05,543 | server.py:236 | fit_round 6 received 10 results and 0 failures
Krum Server | INFO flwr 2024-03-19 17:17:05,568 | server.py:125 | fit progress: (6, 0.8325017970330627, {'accuracy': 0.6039}, 3.0166863809572533)
Krum Server | DEBUG flwr 2024-03-19 17:17:05,569 | server.py:173 | evaluate_round 6: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:17:05,655 | server.py:187 | evaluate_round 6 received 10 results and 0 failures
Krum Server | DEBUG flwr 2024-03-19 17:17:05,655 | server.py:222 | fit_round 7: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:17:05,840 | server.py:236 | fit_round 7 received 10 results and 0 failures
Krum Server | INFO flwr 2024-03-19 17:17:05,863 | server.py:125 | fit progress: (7, 0.8335969104294664, {'accuracy': 0.6053}, 3.312537038931623)
Krum Server | DEBUG flwr 2024-03-19 17:17:05,866 | server.py:173 | evaluate_round 7: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:17:05,952 | server.py:187 | evaluate_round 7 received 10 results and 0 failures
Krum Server | DEBUG flwr 2024-03-19 17:17:05,953 | server.py:222 | fit_round 8: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:17:06,156 | server.py:236 | fit_round 8 received 10 results and 0 failures
Krum Server | INFO flwr 2024-03-19 17:17:06,172 | server.py:125 | fit progress: (8, 0.8292328611742087, {'accuracy': 0.6045}, 3.620999192004092)
Krum Server | DEBUG flwr 2024-03-19 17:17:06,172 | server.py:173 | evaluate_round 8: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:17:06,259 | server.py:187 | evaluate_round 8 received 10 results and 0 failures
Krum Server | DEBUG flwr 2024-03-19 17:17:06,259 | server.py:222 | fit_round 9: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:17:06,445 | server.py:236 | fit_round 9 received 10 results and 0 failures
Krum Server | INFO flwr 2024-03-19 17:17:06,469 | server.py:125 | fit progress: (9, 0.8307946527315533, {'accuracy': 0.6087}, 3.917864047922194)
Krum Server | DEBUG flwr 2024-03-19 17:17:06,471 | server.py:173 | evaluate_round 9: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:17:06,553 | server.py:187 | evaluate_round 9 received 10 results and 0 failures
Krum Server | DEBUG flwr 2024-03-19 17:17:06,554 | server.py:222 | fit_round 10: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:17:06,784 | server.py:236 | fit_round 10 received 10 results and 0 failures
Krum Server | INFO flwr 2024-03-19 17:17:06,809 | server.py:125 | fit progress: (10, 0.8275828525544701, {'accuracy': 0.6051}, 4.258254942018539)
Krum Server | DEBUG flwr 2024-03-19 17:17:06,811 | server.py:173 | evaluate_round 10: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:17:06,891 | server.py:187 | evaluate_round 10 received 10 results and 0 failures
Krum Server | INFO flwr 2024-03-19 17:17:06,891 | server.py:153 | FL finished in 4.340194994932972
Krum Server | INFO flwr 2024-03-19 17:17:06,892 | app.py:226 | app_fit: losses_distributed [(1, 0.953314197063446), (2, 0.8610245943069458), (3, 0.8627161324024201), (4, 0.8463629364967347), (5, 0.8323530614376068), (6, 0.8350363731384277), (7, 0.8288914084434509), (8, 0.8357339262962341), (9, 0.8392962455749512), (10, 0.8262375593185425)]
Krum Server | INFO flwr 2024-03-19 17:17:06,892 | app.py:227 | app_fit: metrics_distributed_fit {}
Krum Server | INFO flwr 2024-03-19 17:17:06,892 | app.py:228 | app_fit: metrics_distributed {}
Krum Server | INFO flwr 2024-03-19 17:17:06,892 | app.py:229 | app_fit: losses_centralized [(0, 1.0986122886681096), (1, 0.941044011009645), (2, 0.8575423969264439), (3, 0.8491409360496415), (4, 0.8392900379415287), (5, 0.8386916742857716), (6, 0.8325017970330627), (7, 0.8335969104294664), (8, 0.8292328611742087), (9, 0.8307946527315533), (10, 0.8275828525544701)]
Krum Server | INFO flwr 2024-03-19 17:17:06,893 | app.py:230 | app_fit: metrics_centralized {'accuracy': [(0, 0.2894), (1, 0.5716), (2, 0.5907), (3, 0.5961), (4, 0.6017), (5, 0.6025), (6, 0.6039), (7, 0.6053), (8, 0.6045), (9, 0.6087), (10, 0.6051)]}
Krum Server | INFO flwr 2024-03-19 17:17:12,223 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=10, round_timeout=None)
Krum Server | INFO flwr 2024-03-19 17:17:12,239 | app.py:176 | Flower ECE: gRPC server running (10 rounds), SSL is disabled
Krum Server | INFO flwr 2024-03-19 17:17:12,240 | server.py:89 | Initializing global parameters
Krum Server | INFO flwr 2024-03-19 17:17:12,240 | server.py:276 | Requesting initial parameters from one random client
Krum Server | INFO flwr 2024-03-19 17:17:25,296 | server.py:280 | Received initial parameters from one random client
Krum Server | INFO flwr 2024-03-19 17:17:25,296 | server.py:91 | Evaluating initial parameters
Krum Server | INFO flwr 2024-03-19 17:17:25,315 | server.py:94 | initial parameters (loss, other metrics): 1.0986122886681096, {'accuracy': 0.2894}
Krum Server | INFO flwr 2024-03-19 17:17:25,316 | server.py:104 | FL starting
Krum Server | DEBUG flwr 2024-03-19 17:17:25,912 | server.py:222 | fit_round 1: strategy sampled 2 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:17:26,035 | server.py:236 | fit_round 1 received 2 results and 0 failures
Krum Server | WARNING flwr 2024-03-19 17:17:26,037 | krum.py:153 | No fit_metrics_aggregation_fn provided
Krum Server | INFO flwr 2024-03-19 17:17:26,061 | server.py:125 | fit progress: (1, 0.9629744167334753, {'accuracy': 0.5542}, 0.7437753559788689)
Krum Server | DEBUG flwr 2024-03-19 17:17:26,063 | server.py:173 | evaluate_round 1: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:17:26,182 | server.py:187 | evaluate_round 1 received 10 results and 0 failures
Krum Server | WARNING flwr 2024-03-19 17:17:26,183 | fedavg.py:281 | No evaluate_metrics_aggregation_fn provided
Krum Server | DEBUG flwr 2024-03-19 17:17:26,183 | server.py:222 | fit_round 2: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:17:26,440 | server.py:236 | fit_round 2 received 10 results and 0 failures
Krum Server | INFO flwr 2024-03-19 17:17:26,458 | server.py:125 | fit progress: (2, 0.9492062501312616, {'accuracy': 0.5323}, 1.1408494559582323)
Krum Server | DEBUG flwr 2024-03-19 17:17:26,458 | server.py:173 | evaluate_round 2: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:17:26,534 | server.py:187 | evaluate_round 2 received 10 results and 0 failures
Krum Server | DEBUG flwr 2024-03-19 17:17:26,535 | server.py:222 | fit_round 3: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:17:26,736 | server.py:236 | fit_round 3 received 10 results and 0 failures
Krum Server | INFO flwr 2024-03-19 17:17:26,762 | server.py:125 | fit progress: (3, 0.8479919478300555, {'accuracy': 0.5857}, 1.4448635829612613)
Krum Server | DEBUG flwr 2024-03-19 17:17:26,764 | server.py:173 | evaluate_round 3: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:17:26,832 | server.py:187 | evaluate_round 3 received 10 results and 0 failures
