FedTrimmedAvg Server | INFO flwr 2024-03-19 17:09:48,176 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=10, round_timeout=None)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:14,914 | server.py:222 | fit_round 8: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:15,119 | server.py:236 | fit_round 8 received 10 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:12:15,140 | server.py:125 | fit progress: (8, 0.8231847397137962, {'accuracy': 0.6048}, 2.835000528022647)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:15,143 | server.py:173 | evaluate_round 8: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:15,218 | server.py:187 | evaluate_round 8 received 10 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:15,219 | server.py:222 | fit_round 9: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:15,444 | server.py:236 | fit_round 9 received 10 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:12:15,461 | server.py:125 | fit progress: (9, 0.8237484817320143, {'accuracy': 0.6048}, 3.1558482369873673)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:15,462 | server.py:173 | evaluate_round 9: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:15,535 | server.py:187 | evaluate_round 9 received 10 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:15,536 | server.py:222 | fit_round 10: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:15,740 | server.py:236 | fit_round 10 received 10 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:12:15,762 | server.py:125 | fit progress: (10, 0.8211606943096756, {'accuracy': 0.6069}, 3.4570062269922346)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:15,763 | server.py:173 | evaluate_round 10: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:15,836 | server.py:187 | evaluate_round 10 received 10 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:12:15,836 | server.py:153 | FL finished in 3.5305606479523703
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:12:15,836 | app.py:226 | app_fit: losses_distributed [(1, 0.953181391954422), (2, 0.8526083588600158), (3, 0.8340218365192413), (4, 0.8293654322624207), (5, 0.8306385457515717), (6, 0.8279382526874542), (7, 0.8216625273227691), (8, 0.8209873557090759), (9, 0.8295489490032196), (10, 0.8257976233959198)]
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:12:15,836 | app.py:227 | app_fit: metrics_distributed_fit {}
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:12:15,836 | app.py:228 | app_fit: metrics_distributed {}
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:12:15,836 | app.py:229 | app_fit: losses_centralized [(0, 1.0986122886681096), (1, 0.9437340759073619), (2, 0.8524976127249052), (3, 0.8423613363942252), (4, 0.8342393186137147), (5, 0.8317826242916618), (6, 0.8268698141347354), (7, 0.8263315868245283), (8, 0.8231847397137962), (9, 0.8237484817320143), (10, 0.8211606943096756)]
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:12:15,836 | app.py:230 | app_fit: metrics_centralized {'accuracy': [(0, 0.2894), (1, 0.5729), (2, 0.5948), (3, 0.592), (4, 0.5997), (5, 0.5958), (6, 0.6035), (7, 0.604), (8, 0.6048), (9, 0.6048), (10, 0.6069)]}
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:12:21,050 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=10, round_timeout=None)
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:12:21,065 | app.py:176 | Flower ECE: gRPC server running (10 rounds), SSL is disabled
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:12:21,066 | server.py:89 | Initializing global parameters
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:12:21,066 | server.py:276 | Requesting initial parameters from one random client
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:12:34,366 | server.py:280 | Received initial parameters from one random client
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:12:34,367 | server.py:91 | Evaluating initial parameters
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:12:34,398 | server.py:94 | initial parameters (loss, other metrics): 1.0986122886681096, {'accuracy': 0.2894}
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:12:34,402 | server.py:104 | FL starting
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:34,936 | server.py:222 | fit_round 1: strategy sampled 2 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:35,039 | server.py:236 | fit_round 1 received 2 results and 0 failures
FedTrimmedAvg Server | WARNING flwr 2024-03-19 17:12:35,040 | fedtrimmedavg.py:142 | No fit_metrics_aggregation_fn provided
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:12:35,066 | server.py:125 | fit progress: (1, 0.9499476095940167, {'accuracy': 0.5801}, 0.66380455205217)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:35,069 | server.py:173 | evaluate_round 1: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:35,183 | server.py:187 | evaluate_round 1 received 10 results and 0 failures
FedTrimmedAvg Server | WARNING flwr 2024-03-19 17:12:35,184 | fedavg.py:281 | No evaluate_metrics_aggregation_fn provided
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:35,184 | server.py:222 | fit_round 2: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:35,477 | server.py:236 | fit_round 2 received 10 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:12:35,494 | server.py:125 | fit progress: (2, 0.8526767668378336, {'accuracy': 0.5946}, 1.0923134420299903)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:35,495 | server.py:173 | evaluate_round 2: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:35,584 | server.py:187 | evaluate_round 2 received 10 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:35,585 | server.py:222 | fit_round 3: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:35,760 | server.py:236 | fit_round 3 received 10 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:12:35,788 | server.py:125 | fit progress: (3, 0.8444800186680753, {'accuracy': 0.5904}, 1.3863253790186718)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:35,791 | server.py:173 | evaluate_round 3: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:35,868 | server.py:187 | evaluate_round 3 received 10 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:35,869 | server.py:222 | fit_round 4: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:36,098 | server.py:236 | fit_round 4 received 10 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:12:36,124 | server.py:125 | fit progress: (4, 0.8350287372933999, {'accuracy': 0.5987}, 1.7220931450137869)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:36,127 | server.py:173 | evaluate_round 4: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:36,206 | server.py:187 | evaluate_round 4 received 10 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:36,207 | server.py:222 | fit_round 5: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:36,420 | server.py:236 | fit_round 5 received 10 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:12:36,441 | server.py:125 | fit progress: (5, 0.8326554934684227, {'accuracy': 0.5984}, 2.039363536052406)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:36,444 | server.py:173 | evaluate_round 5: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:36,526 | server.py:187 | evaluate_round 5 received 10 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:36,527 | server.py:222 | fit_round 6: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:36,734 | server.py:236 | fit_round 6 received 10 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:12:36,757 | server.py:125 | fit progress: (6, 0.8273262105305014, {'accuracy': 0.6033}, 2.3553087189793587)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:36,759 | server.py:173 | evaluate_round 6: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:36,839 | server.py:187 | evaluate_round 6 received 10 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:36,839 | server.py:222 | fit_round 7: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:37,067 | server.py:236 | fit_round 7 received 10 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:12:37,088 | server.py:125 | fit progress: (7, 0.8279894857290641, {'accuracy': 0.6009}, 2.6862914609955624)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:37,091 | server.py:173 | evaluate_round 7: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:37,170 | server.py:187 | evaluate_round 7 received 10 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:37,171 | server.py:222 | fit_round 8: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:37,373 | server.py:236 | fit_round 8 received 10 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:12:37,409 | server.py:125 | fit progress: (8, 0.8236277185417713, {'accuracy': 0.6052}, 3.006506658042781)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:37,409 | server.py:173 | evaluate_round 8: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:37,488 | server.py:187 | evaluate_round 8 received 10 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:37,489 | server.py:222 | fit_round 9: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:37,711 | server.py:236 | fit_round 9 received 10 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:12:37,731 | server.py:125 | fit progress: (9, 0.8241606889735995, {'accuracy': 0.601}, 3.3292620420688763)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:37,732 | server.py:173 | evaluate_round 9: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:37,819 | server.py:187 | evaluate_round 9 received 10 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:37,820 | server.py:222 | fit_round 10: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:38,022 | server.py:236 | fit_round 10 received 10 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:12:38,045 | server.py:125 | fit progress: (10, 0.821651358961535, {'accuracy': 0.6036}, 3.6433770089643076)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:38,048 | server.py:173 | evaluate_round 10: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:38,127 | server.py:187 | evaluate_round 10 received 10 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:12:38,128 | server.py:153 | FL finished in 3.725619537057355
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:12:38,128 | app.py:226 | app_fit: losses_distributed [(1, 0.9625531375408173), (2, 0.8519752204418183), (3, 0.8552169084548951), (4, 0.8339940190315247), (5, 0.8429091513156891), (6, 0.8322257101535797), (7, 0.8405569136142731), (8, 0.8327932894229889), (9, 0.8313434302806855), (10, 0.8220406711101532)]
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:12:38,128 | app.py:227 | app_fit: metrics_distributed_fit {}
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:12:38,129 | app.py:228 | app_fit: metrics_distributed {}
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:12:38,129 | app.py:229 | app_fit: losses_centralized [(0, 1.0986122886681096), (1, 0.9499476095940167), (2, 0.8526767668378336), (3, 0.8444800186680753), (4, 0.8350287372933999), (5, 0.8326554934684227), (6, 0.8273262105305014), (7, 0.8279894857290641), (8, 0.8236277185417713), (9, 0.8241606889735995), (10, 0.821651358961535)]
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:12:38,129 | app.py:230 | app_fit: metrics_centralized {'accuracy': [(0, 0.2894), (1, 0.5801), (2, 0.5946), (3, 0.5904), (4, 0.5987), (5, 0.5984), (6, 0.6033), (7, 0.6009), (8, 0.6052), (9, 0.601), (10, 0.6036)]}
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:12:43,467 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=10, round_timeout=None)
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:12:43,478 | app.py:176 | Flower ECE: gRPC server running (10 rounds), SSL is disabled
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:12:43,479 | server.py:89 | Initializing global parameters
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:12:43,479 | server.py:276 | Requesting initial parameters from one random client
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:12:55,925 | server.py:280 | Received initial parameters from one random client
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:12:55,926 | server.py:91 | Evaluating initial parameters
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:12:55,958 | server.py:94 | initial parameters (loss, other metrics): 1.0986122886681096, {'accuracy': 0.2894}
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:12:55,961 | server.py:104 | FL starting
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:57,170 | server.py:222 | fit_round 1: strategy sampled 2 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:57,270 | server.py:236 | fit_round 1 received 2 results and 0 failures
FedTrimmedAvg Server | WARNING flwr 2024-03-19 17:12:57,271 | fedtrimmedavg.py:142 | No fit_metrics_aggregation_fn provided
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:12:57,296 | server.py:125 | fit progress: (1, 0.9175296382568887, {'accuracy': 0.5764}, 1.334571451996453)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:57,299 | server.py:173 | evaluate_round 1: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:57,410 | server.py:187 | evaluate_round 1 received 10 results and 0 failures
FedTrimmedAvg Server | WARNING flwr 2024-03-19 17:12:57,410 | fedavg.py:281 | No evaluate_metrics_aggregation_fn provided
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:57,410 | server.py:222 | fit_round 2: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:57,673 | server.py:236 | fit_round 2 received 10 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:12:57,700 | server.py:125 | fit progress: (2, 0.8501039094423944, {'accuracy': 0.5893}, 1.7382224251050502)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:57,703 | server.py:173 | evaluate_round 2: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:57,804 | server.py:187 | evaluate_round 2 received 10 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:57,805 | server.py:222 | fit_round 3: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:58,026 | server.py:236 | fit_round 3 received 10 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:12:58,043 | server.py:125 | fit progress: (3, 0.8400402542531651, {'accuracy': 0.5957}, 2.0813951920717955)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:58,044 | server.py:173 | evaluate_round 3: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:58,118 | server.py:187 | evaluate_round 3 received 10 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:58,119 | server.py:222 | fit_round 4: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:58,346 | server.py:236 | fit_round 4 received 10 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:12:58,367 | server.py:125 | fit progress: (4, 0.8325976209387567, {'accuracy': 0.602}, 2.405000291997567)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:58,370 | server.py:173 | evaluate_round 4: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:58,461 | server.py:187 | evaluate_round 4 received 10 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:58,462 | server.py:222 | fit_round 5: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:58,677 | server.py:236 | fit_round 5 received 10 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:12:58,700 | server.py:125 | fit progress: (5, 0.8302056968135492, {'accuracy': 0.5943}, 2.7380958400899544)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:58,703 | server.py:173 | evaluate_round 5: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:58,771 | server.py:187 | evaluate_round 5 received 10 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:58,771 | server.py:222 | fit_round 6: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:58,973 | server.py:236 | fit_round 6 received 10 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:12:58,989 | server.py:125 | fit progress: (6, 0.8263864331812436, {'accuracy': 0.6048}, 3.0274990120669827)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:58,990 | server.py:173 | evaluate_round 6: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:59,083 | server.py:187 | evaluate_round 6 received 10 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:59,083 | server.py:222 | fit_round 7: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:59,299 | server.py:236 | fit_round 7 received 10 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:12:59,328 | server.py:125 | fit progress: (7, 0.8256391877913173, {'accuracy': 0.6017}, 3.366384831024334)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:59,329 | server.py:173 | evaluate_round 7: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:59,391 | server.py:187 | evaluate_round 7 received 10 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:59,391 | server.py:222 | fit_round 8: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:59,617 | server.py:236 | fit_round 8 received 10 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:12:59,640 | server.py:125 | fit progress: (8, 0.8235368934995771, {'accuracy': 0.6077}, 3.6785019600065425)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:59,643 | server.py:173 | evaluate_round 8: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:59,727 | server.py:187 | evaluate_round 8 received 10 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:59,728 | server.py:222 | fit_round 9: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:59,937 | server.py:236 | fit_round 9 received 10 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:12:59,965 | server.py:125 | fit progress: (9, 0.823220312307299, {'accuracy': 0.6015}, 4.003518037032336)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:59,968 | server.py:173 | evaluate_round 9: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:13:00,040 | server.py:187 | evaluate_round 9 received 10 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:13:00,041 | server.py:222 | fit_round 10: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:13:00,278 | server.py:236 | fit_round 10 received 10 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:13:00,300 | server.py:125 | fit progress: (10, 0.8212314087097135, {'accuracy': 0.6056}, 4.337925411993638)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:13:00,302 | server.py:173 | evaluate_round 10: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:13:00,378 | server.py:187 | evaluate_round 10 received 10 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:13:00,379 | server.py:153 | FL finished in 4.416989819030277
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:13:00,379 | app.py:226 | app_fit: losses_distributed [(1, 0.8969884276390075), (2, 0.8433869540691376), (3, 0.8318702399730682), (4, 0.8301586151123047), (5, 0.8178536713123321), (6, 0.8177512526512146), (7, 0.8208760201931), (8, 0.8174872875213623), (9, 0.8096481919288635), (10, 0.8085648238658905)]
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:13:00,380 | app.py:227 | app_fit: metrics_distributed_fit {}
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:13:00,380 | app.py:228 | app_fit: metrics_distributed {}
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:13:00,380 | app.py:229 | app_fit: losses_centralized [(0, 1.0986122886681096), (1, 0.9175296382568887), (2, 0.8501039094423944), (3, 0.8400402542531651), (4, 0.8325976209387567), (5, 0.8302056968135492), (6, 0.8263864331812436), (7, 0.8256391877913173), (8, 0.8235368934995771), (9, 0.823220312307299), (10, 0.8212314087097135)]
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:13:00,381 | app.py:230 | app_fit: metrics_centralized {'accuracy': [(0, 0.2894), (1, 0.5764), (2, 0.5893), (3, 0.5957), (4, 0.602), (5, 0.5943), (6, 0.6048), (7, 0.6017), (8, 0.6077), (9, 0.6015), (10, 0.6056)]}
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:13:05,607 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=10, round_timeout=None)
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:13:05,621 | app.py:176 | Flower ECE: gRPC server running (10 rounds), SSL is disabled
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:13:05,622 | server.py:89 | Initializing global parameters
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:13:05,622 | server.py:276 | Requesting initial parameters from one random client
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:13:18,987 | server.py:280 | Received initial parameters from one random client
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:13:18,987 | server.py:91 | Evaluating initial parameters
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:13:19,017 | server.py:94 | initial parameters (loss, other metrics): 1.0986122886681096, {'accuracy': 0.2894}
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:13:19,021 | server.py:104 | FL starting
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:13:19,258 | server.py:222 | fit_round 1: strategy sampled 2 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:13:19,349 | server.py:236 | fit_round 1 received 2 results and 0 failures
FedTrimmedAvg Server | WARNING flwr 2024-03-19 17:13:19,350 | fedtrimmedavg.py:142 | No fit_metrics_aggregation_fn provided
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:13:19,365 | server.py:125 | fit progress: (1, 0.9454363827103467, {'accuracy': 0.5711}, 0.3431061260635033)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:13:19,365 | server.py:173 | evaluate_round 1: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:13:19,521 | server.py:187 | evaluate_round 1 received 10 results and 0 failures
FedTrimmedAvg Server | WARNING flwr 2024-03-19 17:13:19,521 | fedavg.py:281 | No evaluate_metrics_aggregation_fn provided
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:13:19,522 | server.py:222 | fit_round 2: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:13:19,827 | server.py:236 | fit_round 2 received 10 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:13:19,852 | server.py:125 | fit progress: (2, 0.8520833022293293, {'accuracy': 0.5939}, 0.8305546620395035)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:13:19,855 | server.py:173 | evaluate_round 2: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:13:19,946 | server.py:187 | evaluate_round 2 received 10 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:13:19,947 | server.py:222 | fit_round 3: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:13:20,168 | server.py:236 | fit_round 3 received 10 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:13:20,193 | server.py:125 | fit progress: (3, 0.84462404244161, {'accuracy': 0.5921}, 1.1709047850454226)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:13:20,194 | server.py:173 | evaluate_round 3: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:13:20,278 | server.py:187 | evaluate_round 3 received 10 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:13:20,279 | server.py:222 | fit_round 4: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:13:20,486 | server.py:236 | fit_round 4 received 10 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:13:20,530 | server.py:125 | fit progress: (4, 0.8352235409960082, {'accuracy': 0.6008}, 1.5086950979894027)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:13:20,531 | server.py:173 | evaluate_round 4: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:13:20,606 | server.py:187 | evaluate_round 4 received 10 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:13:20,607 | server.py:222 | fit_round 5: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:13:20,828 | server.py:236 | fit_round 5 received 10 results and 0 failures
